data_moran_type,noise_moran,data_moran,rmse,corr,ssim,coverage_rate,mape,nrmse
neg,0.9396717790663035,-0.9426611508918318,0.10034633935762055,0.47943802905723576,0.2036713916029383,0.9057,9.088025910677656,0.20618214188094494
neg,0.9722701355341671,-0.1410495438128567,0.05835962021220599,0.6314385566574027,0.2914607582892155,0.9233,18.69586878760413,0.20322934612693797
neg,0.9722701355341671,-0.4762218133233407,0.05744116231903813,0.6593706144103396,0.32048777987944205,0.9249,13.48110624697186,0.20406889361935154
neg,0.9722701355341671,-0.6700090675545946,0.05684763437843618,0.6653938108303812,0.2931832298923284,0.9313,15.394082332449056,0.25442773210067415
neg,0.9722701355341671,-0.7800832000423832,0.059661226214279155,0.6569506368698635,0.30394044396970776,0.9323,18.355038120046316,0.21744374408213318
neg,0.9722701355341671,-0.8446215842549725,0.05901033645517417,0.6047528122586721,0.2850865952967945,0.917,18.920749560725636,0.19973029242085663
neg,0.9722701355341671,-0.8846289036488941,0.059212337703942956,0.6437122680320895,0.29605951501033884,0.9277,16.650088547286803,0.21842945249508222
neg,0.9722701355341671,-0.9110327728305374,0.05778622456606688,0.6400286418091432,0.304723624637389,0.9251,16.348926938223528,0.24471797888891128
neg,0.9722701355341671,-0.9293912726389735,0.056186438034172774,0.6426551360051672,0.3057962905321606,0.9094,16.176926281400824,0.21639447815080728
neg,0.9722701355341671,-0.9426611508918318,0.057367503740624846,0.6500528009863258,0.3015424057498959,0.9208,15.088208354548362,0.1974470488183428
neg,0.9831347424274329,-0.1410495438128567,0.037553283959031264,0.7351549182109458,0.3939690994062381,0.9411,7.141651361936081,0.2217965222881362
neg,0.9831347424274329,-0.4762218133233407,0.03688221750827399,0.7428551700126365,0.3902166390471272,0.9285,7.445077275019065,0.1898314679172314
neg,0.9831347424274329,-0.6700090675545946,0.037499444378828545,0.7516554998226975,0.3907683814625648,0.9473,7.320849187370643,0.20275293953313486
neg,0.9831347424274329,-0.7800832000423832,0.0375144573447074,0.7309610829980566,0.3906626983174453,0.9369,6.975855298984129,0.1788153834563386
neg,0.9831347424274329,-0.8446215842549725,0.038913933275019026,0.7367146944419389,0.40204291752656457,0.952,7.585806105447876,0.19064105165955514
neg,0.9831347424274329,-0.8846289036488941,0.03771643469448848,0.7413317061099545,0.37411802731923344,0.9417,7.282627338930379,0.18734321501055656
neg,0.9831347424274329,-0.9110327728305374,0.03830891740892255,0.729458912805462,0.3995232273463788,0.9431,6.993765302280872,0.19077152881698414
neg,0.9831347424274329,-0.9293912726389735,0.03659327958958061,0.7245543787681081,0.3948414477258035,0.9192,6.468617662202608,0.18481372931113924
neg,0.9831347424274329,-0.9426611508918318,0.03887965423507722,0.7352973597690801,0.37898448781322586,0.9432,6.98148250142101,0.2032202018115611
neg,0.9886542446545953,-0.1410495438128567,0.025649182735242734,0.790405234415928,0.45864924006765506,0.9377,5.494048249108813,0.17162039288384082
neg,0.9886542446545953,-0.4762218133233407,0.026818222465391003,0.7895755363337771,0.4505769285724978,0.9562,6.1357618902826365,0.19201686648644298
neg,0.9886542446545953,-0.6700090675545946,0.025899843010936473,0.7995933673714389,0.4526776810084839,0.9437,5.846246328166826,0.15900532758197689
neg,0.9886542446545953,-0.7800832000423832,0.025117385569986467,0.8123324762002677,0.4690447914006075,0.9414,5.6717327851235275,0.17631274889107373
neg,0.9886542446545953,-0.8446215842549725,0.026228146779285456,0.821945180040591,0.4750407916114955,0.9665,5.739265533413813,0.16945117444284213
neg,0.9886542446545953,-0.8846289036488941,0.026147131301607597,0.7888179584170586,0.4481165586079811,0.9369,5.573608329825297,0.17972194517457937
neg,0.9886542446545953,-0.9110327728305374,0.025835251032308354,0.7975950894297912,0.4532579193863771,0.9407,5.796749732003342,0.16044561976733912
neg,0.9886542446545953,-0.9293912726389735,0.025856541923044048,0.8071326613593826,0.458795342907537,0.9451,5.952854072511909,0.152530304203216
neg,0.9886542446545953,-0.9426611508918318,0.025841632424206545,0.819026015157832,0.45975335639045317,0.9525,5.77619444571321,0.16924963451119995
neg,0.9918687429664483,-0.1410495438128567,0.01857335776521681,0.8615372364623858,0.5064779442835424,0.9597,4.614974405299895,0.18311648422813892
neg,0.9918687429664483,-0.4762218133233407,0.018654769536131512,0.8554528689169973,0.519232491340945,0.9549,4.5575047347619435,0.16556523769818893
neg,0.9918687429664483,-0.6700090675545946,0.019803343538937455,0.8441929937223069,0.47915733619675804,0.9577,4.9571701719050285,0.15277861067014686
neg,0.9918687429664483,-0.7800832000423832,0.018389978233082346,0.8560915166319025,0.524116143724132,0.956,4.684618399552967,0.1753500763932353
neg,0.9918687429664483,-0.8446215842549725,0.018524841228876446,0.847225313415299,0.5099093945759768,0.9412,4.5410045611934,0.1436108253114448
neg,0.9918687429664483,-0.8846289036488941,0.019119124545568335,0.8415483933926663,0.49666642689520796,0.9463,4.862355459321719,0.16435785915104237
neg,0.9918687429664483,-0.9110327728305374,0.018503077364061937,0.8602363043914,0.5120214992922082,0.9533,4.904598219295042,0.1523650364701114
neg,0.9918687429664483,-0.9293912726389735,0.019098916977021606,0.8564048163856398,0.5088611037244523,0.9647,4.644083367249834,0.1651670953695104
neg,0.9918687429664483,-0.9426611508918318,0.018987613598792464,0.852126796572487,0.5035451018013593,0.9517,4.608680828157108,0.13938729261242602
neg,0.9938785317292541,-0.1410495438128567,0.014706520006480862,0.881606061170684,0.5464109740514141,0.9628,3.903879734995366,0.13006204481679276
neg,0.9938785317292541,-0.4762218133233407,0.013770116559294783,0.8981543735102442,0.5699703644236321,0.9579,3.6595574015853196,0.14735986422211822
neg,0.9938785317292541,-0.6700090675545946,0.014044517523979139,0.8828540689478777,0.5551078720521829,0.948,3.6176401608128748,0.1258956093083905
neg,0.9938785317292541,-0.7800832000423832,0.014456447873020776,0.8799299939980395,0.5728708466889284,0.961,3.8210515299943695,0.12719806290299662
neg,0.9938785317292541,-0.8446215842549725,0.014051118134564671,0.8927207607181169,0.5633422214419692,0.9664,3.58499060272157,0.1405307076890725
neg,0.9938785317292541,-0.8846289036488941,0.013662396037042666,0.8920939342213827,0.564464831961352,0.9577,3.852771645588169,0.13991654235084014
neg,0.9938785317292541,-0.9110327728305374,0.014462190796182654,0.8804310854705716,0.5544129787154244,0.958,3.841715958915842,0.18786859257989047
neg,0.9938785317292541,-0.9293912726389735,0.014270996643792404,0.8895913987147414,0.578034767922304,0.9661,3.7626135286546947,0.16610849045748846
neg,0.9938785317292541,-0.9426611508918318,0.013849013790251994,0.8893053872877783,0.5719034972739655,0.9578,3.7175007016966632,0.13946753963379102
neg,0.995277811538734,-0.1410495438128567,0.011084214969520376,0.9087727011672622,0.6277091032953973,0.9593,4.522332299132571,0.14924164147669447
neg,0.995277811538734,-0.4762218133233407,0.010987579873589934,0.9169782515220111,0.6276393993468581,0.9722,4.468483526655893,0.1396418463115131
neg,0.995277811538734,-0.6700090675545946,0.010989798775554963,0.9169100267617497,0.6370859719509402,0.9712,4.316158738739553,0.1610611904367205
neg,0.995277811538734,-0.7800832000423832,0.011042688526763923,0.9164148221551695,0.6374269537660946,0.9782,3.8800427436294154,0.1343182992811512
neg,0.995277811538734,-0.8446215842549725,0.01083166776540759,0.9258670700262523,0.6463633978900523,0.9794,4.255065035489035,0.12734639475555823
neg,0.995277811538734,-0.8846289036488941,0.010964321715698515,0.9177902922333526,0.6462964919220945,0.9741,4.378735145442069,0.14966931067146816
neg,0.995277811538734,-0.9110327728305374,0.011144424482391216,0.9204195516735817,0.6402570275189043,0.9841,4.509816549392447,0.1367380070481679
neg,0.995277811538734,-0.9293912726389735,0.011380413772710535,0.8999585707489706,0.624102780400721,0.9693,4.463048130132271,0.14840924080570292
neg,0.995277811538734,-0.9426611508918318,0.010866991044566185,0.9221897811543762,0.6447447994424588,0.9759,4.4107952540431,0.15055067986957762
