data_moran_type,noise_moran,data_moran,rmse,corr,ssim,coverage_rate,mape,nrmse
pos,0.9918687429664483,0.09349241387207337,0.018457557772004484,0.8607371738811961,0.5133153497240021,0.9546,4.781076310895999,0.5007258590058281
pos,0.9918687429664483,0.6826718616465217,0.019043610879771532,0.8494552452626495,0.5001591616642841,0.9578,4.820923204591433,0.5224729430838517
pos,0.9918687429664483,0.7901490161026219,0.01925980057523402,0.8425196037904596,0.49285718566686926,0.949,4.9101762071438895,0.5312334447847693
pos,0.9918687429664483,0.9463923951737099,0.019477594280811375,0.8427548286659721,0.4926426020229495,0.9517,4.801612710081677,0.5293657394540666
pos,0.9918687429664483,0.9751159243360307,0.018999808650355766,0.8499051271861807,0.5015042228234222,0.9578,4.770821969673644,0.5202814499746641
pos,0.9918687429664483,0.985281052243873,0.018757134020791665,0.8382199557536764,0.49022230157407265,0.9412,4.791498827458828,0.5404161965944183
pos,0.9918687429664483,0.9900318460968314,0.018382329569881676,0.8521225016475742,0.5025437028447772,0.9472,4.6148006113030355,0.5142918309018891
pos,0.9918687429664483,0.9928030017007318,0.019233891255322346,0.8521061431633028,0.5039448106770165,0.9631,4.75039757853717,0.517432909005528
pos,0.9938785317292541,0.00616001065541838,0.014750292748252675,0.8822451816624676,0.5526158971710431,0.9647,3.9111228893214847,0.46442585722776547
pos,0.9938785317292541,0.09349241387207337,0.014213322150302877,0.8934301296587167,0.5744706232624337,0.9681,3.564107047844158,0.4436903537674935
pos,0.9938785317292541,0.6826718616465217,0.014515995168820602,0.8870387450460075,0.5691462199141675,0.9761,3.7818870354075007,0.4534226745168441
pos,0.9938785317292541,0.7901490161026219,0.013708435928257405,0.8991607694058891,0.5860734785836265,0.9666,3.7689636739084853,0.4304683829992059
pos,0.9938785317292541,0.9463923951737099,0.014203687116993874,0.8931890247531872,0.5761494079674323,0.9691,3.51478824302191,0.4458518883388399
pos,0.9938785317292541,0.9751159243360307,0.014245531278845609,0.8883384056455818,0.5634182818594035,0.954,3.993078272613386,0.4478355967660013
pos,0.9938785317292541,0.985281052243873,0.014564709797653319,0.8875932991413615,0.5579107461304402,0.9648,3.94034108095611,0.4524041277132907
pos,0.9938785317292541,0.9900318460968314,0.01446534113678071,0.8916312980195097,0.5666514043340265,0.9734,3.8543097405188167,0.44702568480586896
pos,0.9938785317292541,0.9928030017007318,0.014745674986826456,0.8814151857838549,0.5630141518461222,0.9654,4.037870325801508,0.4612048697301334
pos,0.995277811538734,0.00616001065541838,0.011081825331425248,0.9090730611967424,0.6357748570595221,0.9672,3.92885786787332,0.40629559247082303
pos,0.995277811538734,0.09349241387207337,0.011111383925314702,0.9156903474982286,0.633814868068205,0.9725,4.083877907562842,0.3950434327502401
pos,0.995277811538734,0.6826718616465217,0.010942834093490734,0.9186842923062507,0.6506646252361946,0.9716,4.3730112792684706,0.3843591692684935
pos,0.995277811538734,0.7901490161026219,0.011070870754468849,0.9135925453534898,0.6316128698068837,0.9652,4.174795563864111,0.3958347889257328
pos,0.995277811538734,0.9463923951737099,0.011430198133857738,0.9080910359678387,0.6377342670246414,0.9772,4.267781526530479,0.4103532613031012
pos,0.995277811538734,0.9751159243360307,0.010865952538131982,0.9206505415622029,0.6411673473020593,0.9774,4.405964224008138,0.3796860178540405
pos,0.995277811538734,0.985281052243873,0.010965972520564677,0.9175549597482575,0.6371752398197928,0.9691,4.5314297781740125,0.38826355506597215
pos,0.995277811538734,0.9900318460968314,0.011071265393027772,0.9143738692662294,0.6285857142334312,0.9664,4.417699691335522,0.3946901152774894
pos,0.995277811538734,0.9928030017007318,0.010720881058734309,0.9201277078108115,0.6431767729691024,0.9667,4.144932787278776,0.38411641780737477
neg,0.0024656720961570484,-0.1410495438128567,0.8301846504592312,0.03809886359272637,0.04446595968578029,0.8755,16.10010618248698,1.2422434029981357
neg,0.0024656720961570484,-0.4762218133233407,0.8649798354775239,0.025489905082826315,0.04440488012528846,0.8901,20.393381232096125,1.2481021218589146
neg,0.0024656720961570484,-0.6700090675545946,0.817603709666547,0.03844670874542899,0.04911574493547843,0.8764,20.049252698690886,1.225117475507572
neg,0.0024656720961570484,-0.7800832000423832,0.7966533403206917,0.03888795218976897,0.045921781875931045,0.8724,27.11648974161375,1.2127643368681962
neg,0.0024656720961570484,-0.8446215842549725,0.7748785977462095,0.04729472195558695,0.05421206917337528,0.8658,19.26823709518392,1.2038447364354308
neg,0.0024656720961570484,-0.8846289036488941,0.803138806560223,0.04955938453673041,0.048263570983662456,0.8735,19.275272541162636,1.207386404194066
neg,0.0024656720961570484,-0.9110327728305374,0.8081725101169778,0.04730353256614088,0.04900970339374818,0.8647,20.24014386864535,1.2437401796284666
neg,0.0024656720961570484,-0.9293912726389735,0.8224247604705353,0.04413076991603342,0.05069321370285106,0.8766,24.692510675146988,1.2322579313951396
neg,0.0024656720961570484,-0.9426611508918318,0.7968680760498208,0.03937965865900725,0.049422005947703525,0.8751,19.07824086192408,1.2041819407599916
neg,0.010416822760047429,-0.1410495438128567,0.7733370049648015,0.043418151304981875,0.04742539032119898,0.859,8.869884313400574,1.2302590243230886
neg,0.010416822760047429,-0.4762218133233407,0.7753520614761895,0.039502650402925076,0.04709665339300155,0.8724,9.187937394936883,1.20560255751128
neg,0.010416822760047429,-0.6700090675545946,0.7945671031602243,0.04586782434280455,0.04742663876435635,0.8729,8.811256732125637,1.2234265609623325
neg,0.010416822760047429,-0.7800832000423832,0.7754028027241727,0.02554596610969441,0.04286143294817289,0.8754,8.853567016608892,1.1772725954342256
neg,0.010416822760047429,-0.8446215842549725,0.8093304860525926,0.03197257867799889,0.047999437014493454,0.8861,9.561513473300087,1.2022541800310649
neg,0.010416822760047429,-0.8846289036488941,0.8292259202124223,0.05092482065583358,0.05087873372497862,0.8848,9.48833076772893,1.2468547052140377
neg,0.010416822760047429,-0.9110327728305374,0.8329607395169593,0.06057636463071403,0.05686633959759465,0.8873,9.465611314973296,1.233938480001521
neg,0.010416822760047429,-0.9293912726389735,0.8121320327983496,0.028202547317396992,0.04290447816394464,0.8823,9.797771699785638,1.2160743590806644
neg,0.010416822760047429,-0.9426611508918318,0.8098385378558193,0.048579508261942156,0.053030697032196816,0.8767,9.433948205739476,1.2428226979760666
neg,0.26801473143435683,-0.1410495438128567,0.5108324906473772,0.0561308572970296,0.05274536715098917,0.8663,27.182939356915373,1.2207314416085224
neg,0.26801473143435683,-0.4762218133233407,0.5083340831802198,0.04293084950083168,0.04588723006609707,0.8669,33.55485021202007,1.2035390845582856
neg,0.26801473143435683,-0.6700090675545946,0.5196229813754608,0.058818037758329354,0.05411011667858295,0.8746,28.886203793323386,1.213458818971369
neg,0.26801473143435683,-0.7800832000423832,0.4998410580104522,0.06153026557606348,0.05290593798435194,0.8651,26.915939680332393,1.1983356263246758
neg,0.26801473143435683,-0.8446215842549725,0.5055093580129655,0.06471089232503414,0.05603371782259352,0.8641,26.14821126912307,1.2104024103579663
neg,0.26801473143435683,-0.8846289036488941,0.5340980632885319,0.0709705784129657,0.05444652065357704,0.8839,29.625909555628596,1.2043923605566047
neg,0.26801473143435683,-0.9110327728305374,0.5420089438435471,0.04034413119551816,0.04723397611400199,0.8808,26.172424729222744,1.2256709870014424
neg,0.26801473143435683,-0.9293912726389735,0.497818631685285,0.06831780273625167,0.054056502632311154,0.8609,25.660369246949436,1.208129934979269
neg,0.26801473143435683,-0.9426611508918318,0.5353513030409218,0.06011910800006615,0.05279938547139545,0.885,27.98320200458659,1.2086703111580333
neg,0.45073020267867514,-0.1410495438128567,0.40770104721649664,0.07137489575015471,0.06233464628064968,0.8726,42.020358196086754,1.2186479416899154
neg,0.45073020267867514,-0.4762218133233407,0.40442304965969117,0.08668390273239023,0.06543386793664582,0.8808,54.01092529264962,1.1860598113976304
neg,0.45073020267867514,-0.6700090675545946,0.3968560715499154,0.07026061056750954,0.06168898488178999,0.8636,44.54076299708576,1.2176130725282344
neg,0.45073020267867514,-0.7800832000423832,0.38445828408451804,0.06916540364317651,0.055894140405793165,0.8662,53.47675977248143,1.1735851493575833
neg,0.45073020267867514,-0.8446215842549725,0.40524350093621897,0.09235838752488876,0.06678245328119733,0.8759,37.30892108716925,1.2028046305644269
neg,0.45073020267867514,-0.8846289036488941,0.43099978461404576,0.08346051751071477,0.06384708157007944,0.8937,37.793925102585874,1.2246546747671443
neg,0.45073020267867514,-0.9110327728305374,0.4159632245984835,0.08066904623653541,0.05705902252755245,0.8792,60.195341960372964,1.232999130933376
neg,0.45073020267867514,-0.9293912726389735,0.40578723125055915,0.07160156774827861,0.06184300505272615,0.8825,37.9984354129517,1.187761359844712
neg,0.45073020267867514,-0.9426611508918318,0.39975100624595455,0.09198896007457147,0.06086884686234152,0.8693,48.970326743438,1.209173263922155
neg,0.5842502550423997,-0.1410495438128567,0.33268595237533627,0.12393101592170185,0.07626882544220771,0.8781,15.060398647688181,1.168881320890465
neg,0.5842502550423997,-0.4762218133233407,0.3319152375785728,0.11400712505073643,0.07752669342589541,0.8808,15.567652463596394,1.1741046691008856
neg,0.5842502550423997,-0.6700090675545946,0.3295244463128288,0.11432136153021835,0.06998952252389073,0.8723,14.744645372759896,1.1931417041721553
neg,0.5842502550423997,-0.7800832000423832,0.3118620016964003,0.08656345189266544,0.07151817066833849,0.8623,15.685262104417259,1.144320029129844
neg,0.5842502550423997,-0.8446215842549725,0.33446631618880995,0.08815561930857878,0.06438869144687623,0.8826,15.824777171063383,1.1690664566979059
neg,0.5842502550423997,-0.8846289036488941,0.33144260421959054,0.11284997302397662,0.07864721824453398,0.8799,18.459276067312086,1.1618590283840668
neg,0.5842502550423997,-0.9110327728305374,0.3332451717278373,0.09856955264892318,0.06999717809323942,0.8612,15.256760128269764,1.2285563211331014
neg,0.5842502550423997,-0.9293912726389735,0.3498798477658896,0.12218528719923014,0.07909535409412807,0.8954,19.692197209304293,1.1636265937734354
neg,0.5842502550423997,-0.9426611508918318,0.33133132018370326,0.10526213118028764,0.07693661034154152,0.8754,15.40916844915212,1.1870626120609764
neg,0.6725569400218279,-0.1410495438128567,0.2945543212541411,0.14117940942335527,0.08716759255356095,0.8932,12.692268161580976,1.1443500610655148
neg,0.6725569400218279,-0.4762218133233407,0.2778024257663761,0.12846490596022442,0.0882336920942156,0.8689,12.20793369896751,1.1525540129807486
neg,0.6725569400218279,-0.6700090675545946,0.2845629659270919,0.1515866167212627,0.08871119396813701,0.8712,12.645143274720162,1.173170348737853
neg,0.6725569400218279,-0.7800832000423832,0.2867632203095127,0.13662293545116216,0.08627406351243852,0.8775,12.436529121398307,1.1714533707964503
neg,0.6725569400218279,-0.8446215842549725,0.290892479816813,0.12733766626542725,0.07680975002177606,0.8816,12.647530995628664,1.1595511096210032
neg,0.6725569400218279,-0.8846289036488941,0.26873367351536137,0.13628574145826433,0.08586374870466279,0.8657,11.985998571127489,1.1368730890511909
neg,0.6725569400218279,-0.9110327728305374,0.30245048064428653,0.13596859001493505,0.08105197530959769,0.8869,12.969255456970856,1.2120036678827726
neg,0.6725569400218279,-0.9293912726389735,0.2922404660948601,0.12606284682191485,0.07928208282880282,0.8822,12.096575146457358,1.1963236082311992
neg,0.6725569400218279,-0.9426611508918318,0.29467813731404474,0.12762154571170717,0.0765708152301773,0.8836,11.985316966856756,1.196564143754192
neg,0.7783243991513341,-0.1410495438128567,0.22908260009632084,0.21998817433506493,0.10670889836020032,0.8885,10.747963039480753,1.1269127855763472
neg,0.7783243991513341,-0.4762218133233407,0.22458412304306474,0.21175258219862161,0.11516244782154306,0.8881,10.918446970925993,1.1176646330931004
neg,0.7783243991513341,-0.6700090675545946,0.2153743193447844,0.20227046619528957,0.11736231164647584,0.8745,9.91063667946637,1.106515341061851
neg,0.7783243991513341,-0.7800832000423832,0.2178673443464464,0.2069449770026468,0.11879000807669572,0.8746,10.527553473607353,1.1314578554709696
neg,0.7783243991513341,-0.8446215842549725,0.22845036073689456,0.20725368284697362,0.11065768791139484,0.8834,10.510356470481018,1.1489796053089323
neg,0.7783243991513341,-0.8846289036488941,0.22312835105782547,0.20058918994454636,0.10912173618291517,0.8758,10.689829877565549,1.1490884268306076
neg,0.7783243991513341,-0.9110327728305374,0.22859092247088403,0.20434683352529184,0.11081077304741478,0.8873,11.88195333758386,1.1483318251688566
neg,0.7783243991513341,-0.9293912726389735,0.21640402502875739,0.2046460960334101,0.11267979451818741,0.8713,10.233231811195363,1.119007470923484
neg,0.7783243991513341,-0.9426611508918318,0.22699816939503592,0.20679912207230722,0.11400161249112771,0.8762,11.055319572196638,1.1786817876377915
neg,0.9396717790663035,-0.1410495438128567,0.1009727386086397,0.4607309905954567,0.18981513821712417,0.9015,9.31270119361739,0.9689336749038879
neg,0.9396717790663035,-0.4762218133233407,0.09812848487865304,0.47706397582905535,0.201061270669494,0.8957,8.878681067173494,0.9538285196753354
neg,0.9396717790663035,-0.6700090675545946,0.09808449582839857,0.4908733460599697,0.20902690989500497,0.8954,8.80878900076987,0.9511190343473227
neg,0.9396717790663035,-0.7800832000423832,0.09895510471832777,0.470784700193701,0.20245080905679702,0.9035,9.448744122090503,0.9311388513975555
neg,0.9396717790663035,-0.8446215842549725,0.09685143487271337,0.49272393970467826,0.20560018136103456,0.8985,9.00460195623548,0.9344566604169234
neg,0.9396717790663035,-0.8846289036488941,0.09923829822520207,0.5004868389604623,0.21394400993490623,0.9095,8.775706349123862,0.9254149038675474
neg,0.9396717790663035,-0.9110327728305374,0.09843603592676921,0.4786625301450883,0.19711541833193386,0.897,9.287291102222518,0.9487208369002686
neg,0.9396717790663035,-0.9293912726389735,0.09808733165938252,0.472848788382639,0.19471138566613688,0.8873,8.541792288662249,0.9643024934091945
